             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
          56152360    ampere RPA-meta    nco24 PD       0:00      1 (Dependency)
          56111724    ampere testa_ni    nco24 PD       0:00      1 (Dependency)
          56111723    ampere testa_ni    nco24 PD       0:00      1 (Dependency)
          56111722    ampere testa_ni    nco24 PD       0:00      1 (Dependency)
          56111721    ampere testa_ni    nco24 PD       0:00      1 (Dependency)
          56111718    ampere testa_ni    nco24 PD       0:00      1 (Dependency)
          56111717    ampere testa_ni    nco24 PD       0:00      1 (Dependency)
          56111716    ampere testa_ni    nco24 PD       0:00      1 (Dependency)
          56111715    ampere testa_ni    nco24 PD       0:00      1 (Dependency)
          56111714    ampere testa_ni    nco24 PD       0:00      1 (Dependency)
          56111713    ampere testa_ni    nco24 PD       0:00      1 (Dependency)
          56111712    ampere testa_ni    nco24 PD       0:00      1 (Dependency)
          56111711    ampere testa_ni    nco24 PD       0:00      1 (Dependency)
          56111710    ampere testa_ni    nco24 PD       0:00      1 (Dependency)
          56111709    ampere testa_ni    nco24 PD       0:00      1 (Dependency)
          56111708    ampere testa_ni    nco24 PD       0:00      1 (Dependency)
          56111706    ampere testa_ni    nco24 PD       0:00      1 (Dependency)
          56110899    ampere testa_ni    nco24 PD       0:00      1 (Dependency)
          56110898    ampere testa_ni    nco24 PD       0:00      1 (Dependency)
          56110895    ampere testa_ni    nco24 PD       0:00      1 (Dependency)
          56110806    ampere testa_ni    nco24 PD       0:00      1 (Dependency)
          56110805    ampere testa_ni    nco24 PD       0:00      1 (Dependency)
          56110804    ampere testa_ni    nco24 PD       0:00      1 (Dependency)
          56110802    ampere testa_ni    nco24 PD       0:00      1 (Dependency)
          56110801    ampere testa_ni    nco24 PD       0:00      1 (Dependency)
          56110800    ampere testa_ni    nco24 PD       0:00      1 (Dependency)
          55245325    ampere prod4_45    wd304 PD       0:00      1 (Dependency)
          55245324    ampere prod3_45    wd304 PD       0:00      1 (Dependency)
          55245323    ampere prod2_45    wd304 PD       0:00      1 (DependencyNeverSatisfied)
          55201002    ampere revPBE0-    nco24 PD       0:00      1 (Dependency)
          55201001    ampere revPBE0-    nco24 PD       0:00      1 (Dependency)
          55201000    ampere revPBE0-    nco24 PD       0:00      1 (Dependency)
          55200979    ampere revPBE0-    nco24 PD       0:00      1 (Dependency)
          55200978    ampere revPBE0-    nco24 PD       0:00      1 (Dependency)
          55200977    ampere revPBE0-    nco24 PD       0:00      1 (Dependency)
          55200957    ampere revPBE0-    nco24 PD       0:00      1 (Dependency)
          55200956    ampere revPBE0-    nco24 PD       0:00      1 (Dependency)
          55200936    ampere revPBE0-    nco24 PD       0:00      1 (Dependency)
          55200935    ampere revPBE0-    nco24 PD       0:00      1 (Dependency)
          55200934    ampere revPBE0-    nco24 PD       0:00      1 (Dependency)
          55200914    ampere revPBE0-    nco24 PD       0:00      1 (Dependency)
          55200913    ampere revPBE0-    nco24 PD       0:00      1 (Dependency)
          55200912    ampere revPBE0-    nco24 PD       0:00      1 (Dependency)
          55200891    ampere revPBE0-    nco24 PD       0:00      1 (Dependency)
          55200890    ampere revPBE0-    nco24 PD       0:00      1 (Dependency)
          55200889    ampere revPBE0-    nco24 PD       0:00      1 (Dependency)
          55200867    ampere revPBE0-    nco24 PD       0:00      1 (Dependency)
          55200866    ampere revPBE0-    nco24 PD       0:00      1 (Dependency)
          55200865    ampere revPBE0-    nco24 PD       0:00      1 (Dependency)
          55200830    ampere revPBE0-    nco24 PD       0:00      1 (Dependency)
          55200829    ampere revPBE0-    nco24 PD       0:00      1 (Dependency)
          55200828    ampere revPBE0-    nco24 PD       0:00      1 (Dependency)
          55200808    ampere revPBE0-    nco24 PD       0:00      1 (Dependency)
          55200807    ampere revPBE0-    nco24 PD       0:00      1 (Dependency)
          55200806    ampere revPBE0-    nco24 PD       0:00      1 (Dependency)
          55200776    ampere revPBE0-    nco24 PD       0:00      1 (Dependency)
          55200775    ampere revPBE0-    nco24 PD       0:00      1 (Dependency)
          55200774    ampere revPBE0-    nco24 PD       0:00      1 (Dependency)
          55200736    ampere revPBE0-    nco24 PD       0:00      1 (Dependency)
          55200735    ampere revPBE0-    nco24 PD       0:00      1 (Dependency)
  55459159_[1-500]    ampere      c20    dw504 PD       0:00      1 (AssocGrpGRESMinutes)
          55930363    ampere  sde_sl3   sp2053 PD       0:00      1 (Priority)
          55935217    ampere scvi_iHB    adr44 PD       0:00      1 (Priority)
          55934823    ampere unsteady    agr44 PD       0:00      1 (Priority)
          55937199    ampere unsteady    agr44 PD       0:00      1 (Priority)
          55938972    ampere scvi_MMG    adr44 PD       0:00      1 (Priority)
          55939728    ampere SLX_2498   sl2105 PD       0:00      1 (Priority)
          55939580    ampere SLX_2498   sl2105 PD       0:00      1 (Priority)
 55790397_[72-500]    ampere      s20    dw504 PD       0:00      1 (Priority)
  55790405_[1-500]    ampere      s20    dw504 PD       0:00      1 (Priority)
          55946570    ampere encoder_    ih425 PD       0:00      1 (Priority)
          55946832    ampere encoder_    ih425 PD       0:00      1 (Priority)
          56032528    ampere optimise    drc60 PD       0:00      1 (Priority)
          56032526    ampere optimise    drc60 PD       0:00      1 (Priority)
          56032523    ampere optimise    drc60 PD       0:00      1 (Priority)
          56031695    ampere optimise    drc60 PD       0:00      1 (Priority)
          56310581    ampere unsteady    agr44 PD       0:00      1 (Priority)
          56326913    ampere    guppy    emc99 PD       0:00      1 (Priority)
          56326889    ampere    guppy    emc99 PD       0:00      1 (Priority)
          56326511    ampere    guppy    emc99 PD       0:00      1 (Priority)
          56331713    ampere test_mac    ijp30 PD       0:00      1 (Priority)
          56331712    ampere test_mac    ijp30 PD       0:00      1 (Priority)
          56331711    ampere test_mac    ijp30 PD       0:00      1 (Priority)
          56331710    ampere test_mac    ijp30 PD       0:00      1 (Priority)
          56331708    ampere test_mac    ijp30 PD       0:00      1 (Priority)
          56331707    ampere test_mac    ijp30 PD       0:00      1 (Priority)
          56331706    ampere test_mac    ijp30 PD       0:00      1 (Priority)
          56331704    ampere test_mac    ijp30 PD       0:00      1 (Priority)
          56331703    ampere test_mac    ijp30 PD       0:00      1 (Priority)
          56327648    ampere    guppy    emc99 PD       0:00      1 (Priority)
          56327285    ampere    guppy    emc99 PD       0:00      1 (Priority)
          56327076    ampere T2_linke    el627 PD       0:00      1 (Priority)
          56334023    ampere test_mac    ijp30 PD       0:00      1 (Priority)
          56333833    ampere test_mac    ijp30 PD       0:00      1 (Priority)
          56333093    ampere test_mac    ijp30 PD       0:00      1 (Priority)
          56332848    ampere test_mac    ijp30 PD       0:00      1 (Priority)
          56332209    ampere test_mac    ijp30 PD       0:00      1 (Priority)
          56338036    ampere submit.s    ll610 PD       0:00      1 (Priority)
          56338035    ampere submit.s    ll610 PD       0:00      1 (Priority)
          56337855    ampere run_T5_r    fid21 PD       0:00      1 (Priority)
          56346915    ampere   sslcop    fr409 PD       0:00      1 (Priority)
      56342269_[0]    ampere alphafol    rz332 PD       0:00      1 (Priority)
          55932060    ampere ampere4_    pm574 PD       0:00      1 (Priority)
          56368008    ampere test_mac    ijp30 PD       0:00      1 (Priority)
          56373142    ampere R2multi_    lc893 PD       0:00      1 (Priority)
          56372836    ampere  MACE_VS    sn402 PD       0:00      1 (Priority)
          56372835    ampere  MACE_VS    sn402 PD       0:00      1 (Priority)
          56372834    ampere  MACE_VS    sn402 PD       0:00      1 (Priority)
          56372833    ampere  MACE_VS    sn402 PD       0:00      1 (Priority)
          56372735    ampere R1multi_    lc893 PD       0:00      1 (Priority)
          56372339    ampere MACE_OPL    sn402 PD       0:00      1 (Priority)
          56372338    ampere MACE_OPL    sn402 PD       0:00      1 (Priority)
          56372337    ampere MACE_OPL    sn402 PD       0:00      1 (Priority)
          56372336    ampere MACE_OPL    sn402 PD       0:00      1 (Priority)
          56372330    ampere  MACE_SM    sn402 PD       0:00      1 (Priority)
          56372329    ampere  MACE_SM    sn402 PD       0:00      1 (Priority)
          56372328    ampere  MACE_SM    sn402 PD       0:00      1 (Priority)
          56372327    ampere  MACE_SM    sn402 PD       0:00      1 (Priority)
          56372322    ampere MACE_OPL    sn402 PD       0:00      1 (Priority)
          56372321    ampere MACE_OPL    sn402 PD       0:00      1 (Priority)
          56372320    ampere MACE_OPL    sn402 PD       0:00      1 (Priority)
          56372319    ampere MACE_OPL    sn402 PD       0:00      1 (Priority)
          56372304    ampere MACE_OPL    sn402 PD       0:00      1 (Priority)
          56372296    ampere  MACE_SM    sn402 PD       0:00      1 (Priority)
          56372288    ampere  MACE_VS    sn402 PD       0:00      1 (Priority)
          56370738    ampere MACE_OPL    sn402 PD       0:00      1 (Priority)
          37988444    ampere gpu-step    khs37 PD       0:00      1 (DependencyNeverSatisfied)
          56372298    ampere _interac ir-gadg1  R      12:06      1 gpu-q-8
          56369689    ampere _interac ir-pate3  R      44:07      2 gpu-q-[30,60]
          56369653    ampere _interac    lls34  R      52:13      1 gpu-q-5
          56370745    ampere _interac    ro352  R      29:54      1 gpu-q-8
          56369662    ampere _interac    yly27  R      51:12      1 gpu-q-8
          56369356    ampere _interac    fz287  R      55:16      1 gpu-q-1
          56359637    ampere     bash    wl356  R    6:36:57      1 gpu-q-19
          56373405    ampere dpot-idf ir-gopa2  R       1:21      1 gpu-q-17
          56324659    ampere force_te dc-penz1  R   18:53:30      1 gpu-q-4
          56323415    ampere force_te dc-penz1  R   19:13:17      1 gpu-q-4
          56320046    ampere  sdy_e00 dc-penz1  R   20:03:57      1 gpu-q-74
          56320049    ampere  sdy_e00 dc-penz1  R   20:03:57      1 gpu-q-74
          56319937    ampere  sdy_h10 dc-penz1  R   20:04:28      1 gpu-q-45
          56319936    ampere  sdy_h10 dc-penz1  R   20:09:30      1 gpu-q-46
          56366622    ampere HALO.WAV ir-oliv1  R    2:22:05      1 gpu-q-6
          56366575    ampere HALO.WAV ir-oliv1  R    2:24:07      1 gpu-q-44
          56366561    ampere HALO.WAV ir-oliv1  R    2:28:42      1 gpu-q-31
          56365345    ampere HALO.WAV ir-oliv1  R    2:36:51      1 gpu-q-13
          56371307    ampere   LOCUST ir-oliv1  R      13:07      1 gpu-q-38
          56370384    ampere HALO.WAV ir-oliv1  R      35:30      1 gpu-q-34
          56369668    ampere  sde_sl2   sp2053  R      49:10      1 gpu-q-33
          56371837    ampere     mace    dk584  R      13:07      1 gpu-q-3
          56371981    ampere     mace    dk584  R      13:07      1 gpu-q-8
          55967395    ampere 8x17-20_ hpcspen1  R   18:06:15      3 gpu-q-[14,24,51]
          56268431    ampere   gpujob    kd502  R   13:25:44      1 gpu-q-79
      56315302_145    ampere     c20w    dw504  R      10:02      1 gpu-q-78
      56315302_144    ampere     c20w    dw504  R      12:36      1 gpu-q-26
      56315302_143    ampere     c20w    dw504  R      22:43      1 gpu-q-10
      56315302_142    ampere     c20w    dw504  R      23:13      1 gpu-q-39
      56315302_141    ampere     c20w    dw504  R      27:21      1 gpu-q-76
      56315302_139    ampere     c20w    dw504  R      29:23      1 gpu-q-15
      56315302_140    ampere     c20w    dw504  R      29:23      1 gpu-q-77
      56315302_138    ampere     c20w    dw504  R      31:56      1 gpu-q-49
      56315302_137    ampere     c20w    dw504  R      32:27      1 gpu-q-29
      56315302_135    ampere     c20w    dw504  R      33:28      1 gpu-q-40
      56315302_136    ampere     c20w    dw504  R      33:28      1 gpu-q-54
      56315302_133    ampere     c20w    dw504  R      34:28      1 gpu-q-27
      56315302_134    ampere     c20w    dw504  R      34:28      1 gpu-q-43
          55200998    ampere revPBE0-    nco24  R   16:18:34      1 gpu-q-4
          55200864    ampere revPBE0-    nco24  R   16:26:03      1 gpu-q-28
          55200888    ampere revPBE0-    nco24  R   16:26:03      1 gpu-q-50
          55200911    ampere revPBE0-    nco24  R   16:26:03      1 gpu-q-50
          55200955    ampere revPBE0-    nco24  R   16:26:03      1 gpu-q-56
          55200976    ampere revPBE0-    nco24  R   16:26:03      1 gpu-q-80
          55200734    ampere revPBE0-    nco24  R   16:33:26      1 gpu-q-50
          55200773    ampere revPBE0-    nco24  R   16:33:26      1 gpu-q-56
          55200805    ampere revPBE0-    nco24  R   16:33:26      1 gpu-q-74
          55200827    ampere revPBE0-    nco24  R   16:33:26      1 gpu-q-74
          56174773    ampere   gpujob hpcnayl1  R   19:51:16      1 gpu-q-45
          55967231    ampere _interac    art58  R 1-03:05:28      1 gpu-q-16
          56268113    ampere   python    xz396  R   15:24:16      1 gpu-q-46
          56267260    ampere     HREX    kor20  R   16:11:30      1 gpu-q-2
          56267257    ampere     HREX    kor20  R   16:18:34      1 gpu-q-25
          55967243    ampere _interac    art58  R 1-03:03:26      1 gpu-q-47
          55967239    ampere _interac    art58  R 1-03:04:27      1 gpu-q-73
          55967176    ampere _interac    art58  R 1-03:08:00      1 gpu-q-64
